,PC 1,PC 2,Class
763,-7.903269,-41.021587,All candidates
764,-13.444036,71.1128,All candidates
765,6.8137226,-60.42942,All candidates
766,5.0062647,23.259542,All candidates
767,-4.8259997,36.889606,All candidates
768,48.458244,17.856722,All candidates
769,-22.48205,-15.840584,All candidates
770,58.79147,-25.102238,All candidates
771,6.412394,-64.40458,All candidates
772,27.940407,12.111247,All candidates
773,4.9895587,-68.49085,All candidates
774,-39.443363,19.230824,All candidates
775,41.7967,-41.69391,All candidates
776,-29.692585,30.39879,All candidates
777,2.6335433,43.9617,All candidates
778,2.6323502,43.958714,All candidates
779,23.77642,-22.438906,All candidates
780,8.824607,-57.639305,All candidates
781,-53.081444,33.02436,All candidates
782,29.29957,-3.9158626,All candidates
783,-22.484753,-69.28495,All candidates
784,33.721226,3.169275,All candidates
785,16.264633,17.657888,All candidates
786,34.18674,-54.31212,All candidates
787,21.419437,-52.737522,All candidates
788,41.509567,-24.61898,All candidates
789,34.394695,-12.952307,All candidates
790,-68.93704,-25.388035,All candidates
791,-41.40892,-42.30329,All candidates
792,18.73944,-28.189955,All candidates
793,20.965303,22.13258,All candidates
794,6.8077083,-60.432137,All candidates
795,5.0682473,23.317839,All candidates
796,55.77849,-26.003033,All candidates
797,-39.08155,-32.989754,All candidates
798,22.82332,14.314218,All candidates
799,36.124252,-34.500786,All candidates
800,16.625257,-30.91155,All candidates
801,16.625244,-30.91086,All candidates
802,16.625244,-30.91086,All candidates
803,41.561733,-40.21089,All candidates
804,14.155454,-49.10918,All candidates
805,-29.563131,31.423536,All candidates
806,56.15314,-25.007462,All candidates
807,-9.832907,27.447508,All candidates
808,-36.42025,-35.177433,All candidates
809,-16.212975,72.40601,All candidates
810,70.96914,8.896211,All candidates
811,34.428543,-12.814485,All candidates
812,57.11057,-23.729858,All candidates
813,29.29981,-52.44295,All candidates
814,40.48238,-54.0302,All candidates
815,12.720049,24.313444,All candidates
816,-66.35421,-17.827436,All candidates
817,1.613506,-61.93591,All candidates
818,39.82809,-45.00959,All candidates
819,17.32306,8.157316,All candidates
820,23.828714,2.5254457,All candidates
821,-43.764614,-38.676033,All candidates
822,-65.152374,-18.111742,All candidates
823,17.82269,-9.423499,All candidates
824,30.5166,11.443001,All candidates
825,9.1551695,44.46746,All candidates
826,9.155184,44.46753,All candidates
827,-6.389371,-45.2791,All candidates
828,34.97814,13.617117,All candidates
829,10.68022,-63.979774,All candidates
830,20.123968,17.607634,All candidates
831,3.788316,72.55484,All candidates
832,7.2602687,-62.586605,All candidates
833,20.04877,16.192558,All candidates
834,30.308714,-10.109782,All candidates
835,-33.93475,26.458477,All candidates
836,37.56773,-34.164814,All candidates
837,-22.720219,-69.411224,All candidates
838,32.71213,-21.402412,All candidates
839,-67.87169,-26.316702,All candidates
840,10.10184,-68.54155,All candidates
841,-39.30825,-43.047314,All candidates
842,5.1817956,73.408394,All candidates
843,13.494108,40.98144,All candidates
844,-83.36237,3.0881,All candidates
845,17.041351,8.302626,All candidates
846,17.869287,-9.418101,All candidates
847,-77.46702,9.665491,All candidates
848,3.597457,79.6209,All candidates
849,15.714768,25.95083,All candidates
850,11.480159,-18.53856,All candidates
851,12.964321,77.29431,All candidates
852,-81.74891,10.544332,All candidates
853,-39.752895,-44.263496,All candidates
854,-10.14376,45.93195,All candidates
855,30.114622,-8.982125,All candidates
856,8.696143,-3.1097128,All candidates
857,-5.3667264,44.402157,All candidates
858,-10.44757,37.825092,All candidates
859,10.7909975,48.886604,All candidates
860,32.00922,-50.551453,All candidates
861,-16.51005,70.72937,All candidates
862,13.768997,7.351111,All candidates
863,31.635849,8.117792,All candidates
864,44.217487,-11.206507,All candidates
865,46.312843,-12.929339,All candidates
866,39.012177,-22.507109,All candidates
867,74.681755,0.7627535,All candidates
868,33.30549,-12.591598,All candidates
869,33.305454,-12.591497,All candidates
870,33.305405,-12.591419,All candidates
871,12.285802,15.183581,All candidates
872,12.286106,15.183508,All candidates
873,-5.7050753,-43.26258,All candidates
874,7.0886397,77.15498,All candidates
875,36.49643,-18.112974,All candidates
876,36.496426,-18.112928,All candidates
877,7.1562867,-14.8385315,All candidates
878,-19.33023,5.192798,All candidates
879,4.6147394,1.5366421,All candidates
880,32.430313,-18.875826,All candidates
881,-1.1851462,11.95297,All candidates
882,7.111065,29.828009,All candidates
883,-28.164377,36.932625,All candidates
884,-13.892596,5.4047194,All candidates
885,5.1535654,72.816696,All candidates
886,-27.802635,36.663277,All candidates
887,-4.8031354,-59.6307,All candidates
888,54.443172,-23.354975,All candidates
889,-82.951065,9.733086,All candidates
890,2.7177985,-60.449005,All candidates
891,-76.91373,0.51576716,All candidates
892,2.8060274,-14.501354,All candidates
893,35.244263,12.670282,All candidates
894,-2.134096,-59.31422,All candidates
895,34.941032,-11.983296,All candidates
896,24.593206,-21.630499,All candidates
897,1.2045976,35.119976,All candidates
898,-36.91301,13.244467,All candidates
899,35.83842,12.081301,All candidates
900,35.321156,-32.705746,All candidates
901,20.820663,22.100183,All candidates
902,-84.73291,10.5970125,All candidates
903,-84.44798,2.669657,All candidates
904,3.7626143,-64.40278,All candidates
905,35.425266,-32.690323,All candidates
906,2.5968337,-14.217995,All candidates
907,32.176086,-19.856546,All candidates
908,30.975775,-58.368675,All candidates
909,28.214579,-29.54185,All candidates
910,24.565424,55.20982,All candidates
911,-8.033665,51.138725,All candidates
912,-8.033666,51.13893,All candidates
913,-85.14438,10.397148,All candidates
914,21.227703,15.595178,All candidates
915,-4.4934306,41.19428,All candidates
916,8.797872,-24.884443,All candidates
917,23.838865,-22.376516,All candidates
918,-6.1124015,31.448,All candidates
919,9.558579,17.211037,All candidates
920,-16.64514,39.632736,All candidates
921,47.34937,16.863764,All candidates
922,-30.374596,35.205738,All candidates
923,62.51411,-10.131007,All candidates
924,5.8676853,-65.300545,All candidates
925,16.847853,-33.09328,All candidates
926,-81.36226,7.5760436,All candidates
927,9.762572,-65.42616,All candidates
928,12.779896,-48.568455,All candidates
929,-8.524999,-56.805954,All candidates
930,-23.308727,38.21379,All candidates
931,-5.1677375,-0.7422983,All candidates
932,-15.905098,36.342247,All candidates
933,36.597675,-47.83319,All candidates
934,36.597668,-47.83278,All candidates
935,36.598007,-47.832542,All candidates
936,3.2302864,-14.54261,All candidates
937,4.7102714,79.75404,All candidates
938,-9.699439,11.277794,All candidates
939,36.94451,-50.397266,All candidates
940,-17.04194,69.04557,All candidates
941,-13.768212,66.90878,All candidates
942,3.699916,-64.8256,All candidates
943,35.061966,-20.564934,All candidates
944,-63.51099,-19.456598,All candidates
945,-9.979555,51.31233,All candidates
946,-17.635695,6.6257095,All candidates
947,31.397385,-59.15411,All candidates
948,39.77937,44.1594,All candidates
949,27.554863,3.657416,All candidates
950,-0.90284586,54.961292,All candidates
951,2.5490913,-14.556513,All candidates
952,-36.471924,13.35937,All candidates
953,4.46975,24.089962,All candidates
954,-82.38677,6.252186,All candidates
955,30.529768,-4.518054,All candidates
956,57.223938,-26.5578,All candidates
957,57.223907,-26.557804,All candidates
958,-2.658935,-31.586075,All candidates
959,20.550802,30.223614,All candidates
960,-69.427574,-19.204098,All candidates
961,-17.36057,-3.043845,All candidates
962,28.372122,-53.48745,All candidates
963,28.372208,-53.48735,All candidates
964,-54.1415,33.089836,All candidates
965,42.13344,-27.860132,All candidates
966,38.09511,-18.872936,All candidates
967,44.37527,20.13932,All candidates
968,-20.918129,-68.60986,All candidates
969,-84.102104,7.836176,All candidates
970,46.259937,-24.299309,All candidates
971,39.991905,-18.05336,All candidates
972,-5.2613916,-57.687145,All candidates
973,-77.181694,2.9441757,All candidates
974,-81.46835,7.77443,All candidates
975,15.1944,25.83352,All candidates
976,-2.5556989,-31.41398,All candidates
977,-41.211693,-44.993126,All candidates
978,31.201706,-58.81055,All candidates
979,13.872548,7.139806,All candidates
980,28.884321,-20.638275,All candidates
981,46.19007,-0.38000396,All candidates
982,31.154278,8.24084,All candidates
983,28.035185,17.831505,All candidates
984,30.491865,-10.130973,All candidates
985,30.52105,-18.563272,All candidates
986,35.12936,-22.4029,All candidates
987,56.91653,-21.885736,All candidates
988,-7.9089804,47.972435,All candidates
989,19.818443,-20.430922,All candidates
990,13.168607,-48.15346,All candidates
991,-37.446846,13.662214,All candidates
992,13.646105,-2.910601,All candidates
993,-5.2023115,-19.516842,All candidates
994,-32.789726,-36.42503,All candidates
995,-9.251169,48.182976,All candidates
996,-21.18544,-47.833828,All candidates
997,9.576149,-12.640808,All candidates
998,71.27792,8.019359,All candidates
999,56.60504,-21.551313,All candidates
1000,5.504079,23.36458,All candidates
1001,28.078434,0.38642105,All candidates
1002,35.51353,11.748415,All candidates
1003,-28.369694,-21.664227,All candidates
1004,38.66352,46.047535,All candidates
1005,-0.42115864,-25.721767,All candidates
1006,28.17175,-3.825055,All candidates
1007,10.690374,-18.841007,All candidates
1008,15.369574,79.07048,All candidates
1009,35.10782,12.880704,All candidates
1010,16.031902,-23.073668,All candidates
1011,-24.669256,-68.017136,All candidates
1012,33.25656,-18.702873,All candidates
1013,41.36845,-13.534561,All candidates
1014,28.839245,16.835348,All candidates
1015,33.794994,-13.862904,All candidates
1016,5.2117505,-41.47378,All candidates
1017,10.620641,-61.081932,All candidates
1018,-31.714764,26.467503,All candidates
1019,-7.2596936,-40.82905,All candidates
1020,46.2497,-34.592255,All candidates
1021,-27.709162,60.909748,All candidates
1022,10.492138,28.580454,All candidates
1023,-32.27926,25.441734,All candidates
1024,-2.849602,38.216587,All candidates
1025,4.2426763,-15.830696,All candidates
1026,36.712154,-24.771235,All candidates
1027,-42.36982,-43.382137,All candidates
1028,34.62581,-18.80325,All candidates
1029,-17.58891,6.468667,All candidates
1030,-70.55772,-25.520655,All candidates
1031,22.614706,-29.219114,All candidates
1032,5.6495433,-12.67331,All candidates
1033,4.335218,-61.550453,All candidates
1034,-78.697914,10.000836,All candidates
1035,43.496605,-28.98295,All candidates
1036,12.293321,78.94006,All candidates
1037,8.766431,-15.363667,All candidates
1038,61.945217,2.905408,All candidates
1039,-78.308365,10.513871,All candidates
1040,-34.422836,30.611576,All candidates
1041,-77.35375,6.0009885,All candidates
1042,30.329014,-9.831107,All candidates
1043,4.405775,23.126942,All candidates
1044,70.699234,3.4012809,All candidates
1045,-70.647285,-27.539421,All candidates
1046,-36.713943,13.076036,All candidates
1047,20.716866,30.128439,All candidates
1048,-17.432076,4.52995,All candidates
1049,19.711308,30.667782,All candidates
1050,40.38593,-17.665522,All candidates
1051,-78.01162,10.86323,All candidates
1052,-3.2845082,39.378162,All candidates
1053,3.400839,-37.15058,All candidates
1054,-5.790831,-41.93918,All candidates
1055,-17.873528,37.199665,All candidates
1056,30.436636,-52.990627,All candidates
1057,39.51505,-18.391268,All candidates
1058,-62.82452,-24.758097,All candidates
1059,-31.442951,29.547129,All candidates
1060,-40.75849,18.80743,All candidates
1061,-19.48046,7.248635,All candidates
1062,13.76018,78.68694,All candidates
1063,-66.1389,-17.842644,All candidates
1064,-36.972137,29.670927,All candidates
1065,-16.358961,-2.076414,All candidates
1066,-18.14733,-2.616557,All candidates
1067,44.123634,23.359966,All candidates
1068,7.2257414,26.636023,All candidates
1069,2.4884477,-4.8715563,All candidates
1070,74.701126,0.72313774,All candidates
1071,11.268281,-61.129116,All candidates
1072,29.817783,-52.911163,All candidates
1073,19.211838,-19.998262,All candidates
1074,-37.664078,-36.49284,All candidates
1075,0.06687207,10.698606,All candidates
1076,24.967546,11.741108,All candidates
1077,5.925307,-62.70945,All candidates
1078,-71.762054,-20.722492,All candidates
1079,28.725113,17.932817,All candidates
1080,-60.75068,-20.579086,All candidates
1081,-27.554953,61.19113,All candidates
1082,-40.031075,-7.9643707,All candidates
1083,17.18333,6.3514667,All candidates
1084,4.5364995,79.15235,All candidates
1085,-16.618994,39.595818,All candidates
1086,30.242636,-54.747814,All candidates
1087,47.20208,17.424053,All candidates
1088,27.50356,-18.060745,All candidates
1089,-82.24134,1.023913,All candidates
1090,64.69879,4.3143873,All candidates
1091,-8.148583,51.183388,All candidates
1092,-8.148536,51.18366,All candidates
1093,66.22767,-11.416013,All candidates
1094,-17.691525,3.4442918,All candidates
1095,-27.72751,61.743862,All candidates
1096,-25.592436,25.114925,All candidates
1097,28.483093,8.376106,All candidates
1098,-18.96805,21.86258,All candidates
1099,-70.27513,-20.79526,All candidates
1100,37.74719,-54.56692,All candidates
1101,64.8703,-8.03966,All candidates
1102,24.763407,56.792164,All candidates
1103,29.672255,-8.408509,All candidates
1104,46.506573,-21.859137,All candidates
1105,-69.03999,-25.391365,All candidates
1106,-14.568258,12.26076,All candidates
1107,-3.9091089,-55.926815,All candidates
1108,-24.389807,-69.12606,All candidates
1109,-38.97254,30.047232,All candidates
1110,-37.738995,28.341976,All candidates
1111,36.939545,-40.83428,All candidates
1112,11.658071,24.017094,All candidates
1113,-52.90973,32.90441,All candidates
1114,35.178757,-20.619194,All candidates
1115,-17.816526,-50.604645,All candidates
1116,-17.8168,-50.604435,All candidates
1117,5.982521,-11.64896,All candidates
1118,-8.520177,-56.85104,All candidates
1119,-21.432554,40.52055,All candidates
1120,23.370995,32.535313,All candidates
1121,64.32347,2.5518734,All candidates
1122,6.369749,47.51693,All candidates
1123,-17.021877,73.164444,All candidates
1124,-7.90576,48.02542,All candidates
1125,6.4830513,-11.769916,All candidates
1126,33.494167,34.05773,All candidates
1127,-16.174328,-50.335716,All candidates
1128,-16.17398,-50.335728,All candidates
1129,-27.367495,-7.457373,All candidates
1130,2.8059862,-66.20055,All candidates
1131,6.4808517,-12.631951,All candidates
1132,49.82785,-3.3068843,All candidates
1133,-29.94522,59.949287,All candidates
1134,-36.46587,30.358019,All candidates
1135,5.8592424,-13.068657,All candidates
1136,-7.469811,-41.603096,All candidates
1137,-18.546528,-52.46702,All candidates
1138,-18.546566,-52.4671,All candidates
1139,11.826993,8.901511,All candidates
1140,6.951212,45.786232,All candidates
1141,33.68361,-50.093887,All candidates
1142,-52.94093,32.93334,All candidates
1143,-25.550934,25.22175,All candidates
1144,-6.873929,-22.718092,All candidates
1145,14.427461,47.549328,All candidates
1146,14.427221,47.54951,All candidates
